Ward_No,WardName,zone_name,year,flood_count,max_rainfall_3day_mm,avg_monsoon_rainfall_mm,drain_density_km_per_km2,depression_area_fraction,mean_slope_percent,impervious_surface_fraction,drain_condition_score,drain_capacity_proxy,mean_elevation_m,area_km2,yamuna_backflow_risk,water_body_fraction,month_sin,month_cos
239,GOKAL PURI,Shahdara North Zone,2015,0,30.9,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2015,0,7,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1,6.12E-17
239,GOKAL PURI,Shahdara North Zone,2015,0,14.6,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2015,0,28,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2015,0,116.7,135.3,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1.22E-16,-1
239,GOKAL PURI,Shahdara North Zone,2015,0,169.8,135.3,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2015,0,179.1,135.3,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2015,0,55.5,135.3,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-1,-1.84E-16
239,GOKAL PURI,Shahdara North Zone,2015,0,18.3,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2015,0,30.5,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2015,0,18.2,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-2.45E-16,1
239,GOKAL PURI,Shahdara North Zone,2016,0,16.8,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2016,0,35.5,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2016,0,38.3,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1,6.12E-17
239,GOKAL PURI,Shahdara North Zone,2016,0,24.6,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2016,0,15.7,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2016,0,129.2,120.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1.22E-16,-1
239,GOKAL PURI,Shahdara North Zone,2016,0,90.2,120.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2016,0,78.6,120.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2016,0,133.9,120.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-1,-1.84E-16
239,GOKAL PURI,Shahdara North Zone,2016,0,30.8,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2016,0,12.8,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2016,0,36.8,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-2.45E-16,1
239,GOKAL PURI,Shahdara North Zone,2017,0,24.5,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2017,0,32.2,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2017,0,12.5,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1,6.12E-17
239,GOKAL PURI,Shahdara North Zone,2017,0,15.4,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2017,0,6.8,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2017,0,210.5,143.6,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1.22E-16,-1
239,GOKAL PURI,Shahdara North Zone,2017,0,132.8,143.6,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2017,0,60.9,143.6,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2017,0,191.1,143.6,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-1,-1.84E-16
239,GOKAL PURI,Shahdara North Zone,2017,0,24.9,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2017,0,6.9,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2017,0,20.8,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-2.45E-16,1
239,GOKAL PURI,Shahdara North Zone,2018,0,10.1,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2018,0,19.7,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2018,0,14.9,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1,6.12E-17
239,GOKAL PURI,Shahdara North Zone,2018,0,29.5,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2018,0,5.2,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2018,0,68.1,180.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1.22E-16,-1
239,GOKAL PURI,Shahdara North Zone,2018,0,206.2,180.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2018,0,123.7,180.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2018,0,80,180.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-1,-1.84E-16
239,GOKAL PURI,Shahdara North Zone,2018,0,32.8,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2018,0,34.8,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2018,0,12.4,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-2.45E-16,1
239,GOKAL PURI,Shahdara North Zone,2019,0,26.5,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2019,0,31.1,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2019,0,32.6,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1,6.12E-17
239,GOKAL PURI,Shahdara North Zone,2019,0,28.1,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2019,0,38.5,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2019,0,196.9,219.9,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1.22E-16,-1
239,GOKAL PURI,Shahdara North Zone,2019,0,88.9,219.9,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2019,0,205.3,219.9,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2019,0,111.1,219.9,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-1,-1.84E-16
239,GOKAL PURI,Shahdara North Zone,2019,0,30.4,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2019,0,34.7,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2019,0,20.3,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-2.45E-16,1
239,GOKAL PURI,Shahdara North Zone,2020,0,38.2,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2020,0,7.5,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2020,0,17.2,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1,6.12E-17
239,GOKAL PURI,Shahdara North Zone,2020,0,25.9,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2020,0,9.1,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2020,0,192.5,127.2,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1.22E-16,-1
239,GOKAL PURI,Shahdara North Zone,2020,0,84.6,127.2,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2020,0,217.6,127.2,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2020,0,205.8,127.2,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-1,-1.84E-16
239,GOKAL PURI,Shahdara North Zone,2020,0,26.2,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2020,0,28.1,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2020,0,23.7,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-2.45E-16,1
239,GOKAL PURI,Shahdara North Zone,2021,0,17.3,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2021,0,36.2,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2021,0,25.2,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1,6.12E-17
239,GOKAL PURI,Shahdara North Zone,2021,0,33.8,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2021,0,23,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2021,0,102.2,174.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1.22E-16,-1
239,GOKAL PURI,Shahdara North Zone,2021,0,65.6,174.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2021,0,105,174.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2021,0,199.6,174.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-1,-1.84E-16
239,GOKAL PURI,Shahdara North Zone,2021,0,29.9,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2021,0,32.5,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2021,0,32.1,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-2.45E-16,1
239,GOKAL PURI,Shahdara North Zone,2022,0,10.6,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2022,0,16.1,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2022,0,15.5,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1,6.12E-17
239,GOKAL PURI,Shahdara North Zone,2022,0,7.3,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2022,0,10.4,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2022,0,195.6,136.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1.22E-16,-1
239,GOKAL PURI,Shahdara North Zone,2022,0,150.1,136.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2022,0,108.2,136.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2022,0,139.5,136.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-1,-1.84E-16
239,GOKAL PURI,Shahdara North Zone,2022,0,14.1,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2022,0,25.4,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2022,0,7.6,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-2.45E-16,1
239,GOKAL PURI,Shahdara North Zone,2023,0,13.4,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2023,0,33.7,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2023,0,28.1,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1,6.12E-17
239,GOKAL PURI,Shahdara North Zone,2023,0,23.3,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2023,0,37.5,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2023,0,76.7,246.4,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1.22E-16,-1
239,GOKAL PURI,Shahdara North Zone,2023,0,70.3,246.4,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2023,0,104.7,246.4,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2023,0,191.1,246.4,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-1,-1.84E-16
239,GOKAL PURI,Shahdara North Zone,2023,0,6.2,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2023,0,13.4,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2023,0,19.9,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-2.45E-16,1
239,GOKAL PURI,Shahdara North Zone,2024,0,15.5,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2024,0,20.7,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2024,0,16.8,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1,6.12E-17
239,GOKAL PURI,Shahdara North Zone,2024,0,8.2,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2024,0,30.9,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2024,0,128.4,219.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1.22E-16,-1
239,GOKAL PURI,Shahdara North Zone,2024,0,188.1,219.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2024,0,168.1,219.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2024,0,59.8,219.8,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-1,-1.84E-16
239,GOKAL PURI,Shahdara North Zone,2024,0,22.5,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2024,0,39.7,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2024,0,15.8,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-2.45E-16,1
239,GOKAL PURI,Shahdara North Zone,2025,0,27.8,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2025,0,12.1,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2025,0,29.6,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1,6.12E-17
239,GOKAL PURI,Shahdara North Zone,2025,0,28.1,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2025,0,18.1,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2025,0,98.4,189,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,1.22E-16,-1
239,GOKAL PURI,Shahdara North Zone,2025,0,206.2,189,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,-0.866025404
239,GOKAL PURI,Shahdara North Zone,2025,0,71.6,189,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,-0.5
239,GOKAL PURI,Shahdara North Zone,2025,0,123.4,189,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-1,-1.84E-16
239,GOKAL PURI,Shahdara North Zone,2025,0,31.8,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.866025404,0.5
239,GOKAL PURI,Shahdara North Zone,2025,0,10.2,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-0.5,0.866025404
239,GOKAL PURI,Shahdara North Zone,2025,0,37.7,0,2.69,0.137,0.96,0.49,4,130.5,203.6,13.63,0,0.027,-2.45E-16,1
240,JOHARIPUR,Shahdara North Zone,2015,0,7.5,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,0.5,0.866025404
240,JOHARIPUR,Shahdara North Zone,2015,0,34,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,0.866025404,0.5
240,JOHARIPUR,Shahdara North Zone,2015,0,19.9,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,1,6.12E-17
240,JOHARIPUR,Shahdara North Zone,2015,0,23.1,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,0.866025404,-0.5
240,JOHARIPUR,Shahdara North Zone,2015,0,11.2,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,0.5,-0.866025404
240,JOHARIPUR,Shahdara North Zone,2015,0,60.4,138.6,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,1.22E-16,-1
240,JOHARIPUR,Shahdara North Zone,2015,0,112.5,138.6,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-0.5,-0.866025404
240,JOHARIPUR,Shahdara North Zone,2015,1,136,138.6,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-0.866025404,-0.5
240,JOHARIPUR,Shahdara North Zone,2015,1,180.1,138.6,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-1,-1.84E-16
240,JOHARIPUR,Shahdara North Zone,2015,0,22.5,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-0.866025404,0.5
240,JOHARIPUR,Shahdara North Zone,2015,0,32.4,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-0.5,0.866025404
240,JOHARIPUR,Shahdara North Zone,2015,0,9,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-2.45E-16,1
240,JOHARIPUR,Shahdara North Zone,2016,0,10.6,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,0.5,0.866025404
240,JOHARIPUR,Shahdara North Zone,2016,0,32,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,0.866025404,0.5
240,JOHARIPUR,Shahdara North Zone,2016,0,31.6,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,1,6.12E-17
240,JOHARIPUR,Shahdara North Zone,2016,0,9.9,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,0.866025404,-0.5
240,JOHARIPUR,Shahdara North Zone,2016,0,6.1,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,0.5,-0.866025404
240,JOHARIPUR,Shahdara North Zone,2016,1,166.5,129,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,1.22E-16,-1
240,JOHARIPUR,Shahdara North Zone,2016,1,195.4,129,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-0.5,-0.866025404
240,JOHARIPUR,Shahdara North Zone,2016,1,178.2,129,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-0.866025404,-0.5
240,JOHARIPUR,Shahdara North Zone,2016,0,84.5,129,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-1,-1.84E-16
240,JOHARIPUR,Shahdara North Zone,2016,0,25.4,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-0.866025404,0.5
240,JOHARIPUR,Shahdara North Zone,2016,0,31.5,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-0.5,0.866025404
240,JOHARIPUR,Shahdara North Zone,2016,0,14,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-2.45E-16,1
240,JOHARIPUR,Shahdara North Zone,2017,0,16,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,0.5,0.866025404
240,JOHARIPUR,Shahdara North Zone,2017,0,12.9,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,0.866025404,0.5
240,JOHARIPUR,Shahdara North Zone,2017,0,38.9,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,1,6.12E-17
240,JOHARIPUR,Shahdara North Zone,2017,0,36.9,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,0.866025404,-0.5
240,JOHARIPUR,Shahdara North Zone,2017,0,20.6,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,0.5,-0.866025404
240,JOHARIPUR,Shahdara North Zone,2017,0,73.3,193.9,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,1.22E-16,-1
240,JOHARIPUR,Shahdara North Zone,2017,1,173.7,193.9,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-0.5,-0.866025404
240,JOHARIPUR,Shahdara North Zone,2017,0,93.5,193.9,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-0.866025404,-0.5
240,JOHARIPUR,Shahdara North Zone,2017,0,78.6,193.9,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-1,-1.84E-16
240,JOHARIPUR,Shahdara North Zone,2017,0,18.4,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-0.866025404,0.5
240,JOHARIPUR,Shahdara North Zone,2017,0,23.5,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-0.5,0.866025404
240,JOHARIPUR,Shahdara North Zone,2017,0,8.4,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-2.45E-16,1
240,JOHARIPUR,Shahdara North Zone,2018,0,5.5,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,0.5,0.866025404
240,JOHARIPUR,Shahdara North Zone,2018,0,36.2,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,0.866025404,0.5
240,JOHARIPUR,Shahdara North Zone,2018,0,37.2,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,1,6.12E-17
240,JOHARIPUR,Shahdara North Zone,2018,0,30.7,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,0.866025404,-0.5
240,JOHARIPUR,Shahdara North Zone,2018,0,21.3,0,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,0.5,-0.866025404
240,JOHARIPUR,Shahdara North Zone,2018,0,93.3,200,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,1.22E-16,-1
240,JOHARIPUR,Shahdara North Zone,2018,1,176.5,200,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-0.5,-0.866025404
240,JOHARIPUR,Shahdara North Zone,2018,1,208.4,200,3.58,0.086,0.96,0.62,2,38.1,238.4,13.42,0,0.093,-0.866025404,-0.5
